,userid,learning_seq,mcode,learning_action_seq,event_type,action,object_type,timestamp,gender,grade,memberstatus,memberstatus_change,day_01_status,day_02_status,day_03_status,day_04_status,day_05_status,day_06_status,day_07_status,day_08_status,day_09_status,day_10_status,day_11_status,day_12_status,day_13_status,day_14_status,day_15_status,day_16_status,day_17_status,day_18_status,day_19_status,day_20_status,day_21_status,day_22_status,day_23_status,day_24_status,day_25_status,day_26_status,day_27_status,day_28_status,day_29_status,day_30_status,day_31_status,change_date
1759,4e478763-9937-4d47-b7da-a0113f860b52,26,T0NE52U11001,12,MediaEvent,Ended,VideoObject,2022-09-02 18:24:34.902,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1760,4e478763-9937-4d47-b7da-a0113f860b52,26,T0NE52U11001,13,ViewEvent,Viewed,DigitalResource,2022-09-02 18:24:38.585,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1761,4e478763-9937-4d47-b7da-a0113f860b52,26,T0NE52U11001,14,NavigationEvent,NavigatedTo,DigitalResource,2022-09-02 18:24:38.879,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1762,4e478763-9937-4d47-b7da-a0113f860b52,26,T0NE52U11001,15,ViewEvent,Viewed,DigitalResource,2022-09-02 18:24:39.000,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1763,4e478763-9937-4d47-b7da-a0113f860b52,26,T0NE52U11001,16,NavigationEvent,NavigatedTo,DigitalResource,2022-09-02 18:25:42.428,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1764,4e478763-9937-4d47-b7da-a0113f860b52,26,T0NE52U11001,17,ViewEvent,Viewed,DigitalResource,2022-09-02 18:25:42.722,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1905,4e478763-9937-4d47-b7da-a0113f860b52,28,T0SE52U29005,1,ViewEvent,Viewed,DigitalResource,2022-09-02 18:29:18.238,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1906,4e478763-9937-4d47-b7da-a0113f860b52,28,T0SE52U29005,2,NavigationEvent,NavigatedTo,DigitalResource,2022-09-02 18:29:23.827,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1907,4e478763-9937-4d47-b7da-a0113f860b52,28,T0SE52U29005,3,MediaEvent,JumpedTo,VideoObject,2022-09-02 18:29:27.937,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1908,4e478763-9937-4d47-b7da-a0113f860b52,28,T0SE52U29005,4,MediaEvent,Ended,VideoObject,2022-09-02 18:29:27.937,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1909,4e478763-9937-4d47-b7da-a0113f860b52,28,T0SE52U29005,5,MediaEvent,Started,VideoObject,2022-09-02 18:29:27.937,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1910,4e478763-9937-4d47-b7da-a0113f860b52,28,T0SE52U29005,6,MediaEvent,Ended,VideoObject,2022-09-02 18:29:27.937,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1955,4e478763-9937-4d47-b7da-a0113f860b52,29,T0EE52U07002,1,ViewEvent,Viewed,DigitalResource,2022-09-02 18:30:10.211,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1956,4e478763-9937-4d47-b7da-a0113f860b52,29,T0EE52U07002,2,NavigationEvent,NavigatedTo,DigitalResource,2022-09-02 18:30:15.165,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1957,4e478763-9937-4d47-b7da-a0113f860b52,29,T0EE52U07002,3,ViewEvent,Viewed,DigitalResource,2022-09-02 18:30:15.360,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1958,4e478763-9937-4d47-b7da-a0113f860b52,29,T0EE52U07002,4,NavigationEvent,NavigatedTo,DigitalResource,2022-09-02 18:31:10.234,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1959,4e478763-9937-4d47-b7da-a0113f860b52,29,T0EE52U07002,5,ViewEvent,Viewed,DigitalResource,2022-09-02 18:31:10.424,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1960,4e478763-9937-4d47-b7da-a0113f860b52,29,T0EE52U07002,6,NavigationEvent,NavigatedTo,DigitalResource,2022-09-02 18:33:17.328,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1961,4e478763-9937-4d47-b7da-a0113f860b52,29,T0EE52U07002,7,ViewEvent,Viewed,DigitalResource,2022-09-02 18:33:17.519,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1964,4e478763-9937-4d47-b7da-a0113f860b52,29,T0EE52U07002,10,MediaEvent,Started,VideoObject,2022-09-02 18:33:18.495,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1962,4e478763-9937-4d47-b7da-a0113f860b52,29,T0EE52U07002,8,MediaEvent,JumpedTo,VideoObject,2022-09-02 18:33:18.495,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1963,4e478763-9937-4d47-b7da-a0113f860b52,29,T0EE52U07002,9,MediaEvent,Ended,VideoObject,2022-09-02 18:33:18.495,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1965,4e478763-9937-4d47-b7da-a0113f860b52,29,T0EE52U07002,11,ViewEvent,Viewed,DigitalResource,2022-09-02 18:33:21.816,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1966,4e478763-9937-4d47-b7da-a0113f860b52,29,T0EE52U07002,12,MediaEvent,Started,VideoObject,2022-09-02 18:33:26.519,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1967,4e478763-9937-4d47-b7da-a0113f860b52,29,T0EE52U07002,13,MediaEvent,Ended,VideoObject,2022-09-02 18:33:26.519,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1968,4e478763-9937-4d47-b7da-a0113f860b52,29,T0EE52U07002,14,MediaEvent,JumpedTo,VideoObject,2022-09-02 18:33:26.519,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1969,4e478763-9937-4d47-b7da-a0113f860b52,29,T0EE52U07002,15,ViewEvent,Viewed,DigitalResource,2022-09-02 18:33:27.940,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1970,4e478763-9937-4d47-b7da-a0113f860b52,29,T0EE52U07002,16,MediaEvent,JumpedTo,VideoObject,2022-09-02 18:33:34.044,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1971,4e478763-9937-4d47-b7da-a0113f860b52,29,T0EE52U07002,17,MediaEvent,Ended,VideoObject,2022-09-02 18:33:34.044,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1972,4e478763-9937-4d47-b7da-a0113f860b52,29,T0EE52U07002,18,MediaEvent,Started,VideoObject,2022-09-02 18:33:34.044,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1973,4e478763-9937-4d47-b7da-a0113f860b52,29,T0EE52U07002,19,ViewEvent,Viewed,DigitalResource,2022-09-02 18:33:35.929,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1974,4e478763-9937-4d47-b7da-a0113f860b52,29,T0EE52U07002,20,MediaEvent,Started,VideoObject,2022-09-02 18:33:40.069,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1975,4e478763-9937-4d47-b7da-a0113f860b52,29,T0EE52U07002,21,MediaEvent,JumpedTo,VideoObject,2022-09-02 18:33:40.069,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1976,4e478763-9937-4d47-b7da-a0113f860b52,29,T0EE52U07002,22,MediaEvent,JumpedTo,VideoObject,2022-09-02 18:33:40.069,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1977,4e478763-9937-4d47-b7da-a0113f860b52,29,T0EE52U07002,23,MediaEvent,Ended,VideoObject,2022-09-02 18:33:40.069,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1978,4e478763-9937-4d47-b7da-a0113f860b52,29,T0EE52U07002,24,ViewEvent,Viewed,DigitalResource,2022-09-02 18:33:44.893,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1979,4e478763-9937-4d47-b7da-a0113f860b52,29,T0EE52U07002,25,NavigationEvent,NavigatedTo,DigitalResource,2022-09-02 18:33:45.250,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1980,4e478763-9937-4d47-b7da-a0113f860b52,29,T0EE52U07002,26,ViewEvent,Viewed,DigitalResource,2022-09-02 18:33:45.410,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2000,4e478763-9937-4d47-b7da-a0113f860b52,31,T0NE52U11002,1,ViewEvent,Viewed,DigitalResource,2022-09-02 18:35:22.785,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2001,4e478763-9937-4d47-b7da-a0113f860b52,31,T0NE52U11002,2,NavigationEvent,NavigatedTo,DigitalResource,2022-09-02 18:35:33.333,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2002,4e478763-9937-4d47-b7da-a0113f860b52,31,T0NE52U11002,3,ViewEvent,Viewed,DigitalResource,2022-09-02 18:35:33.532,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2003,4e478763-9937-4d47-b7da-a0113f860b52,31,T0NE52U11002,4,NavigationEvent,NavigatedTo,DigitalResource,2022-09-02 18:35:41.799,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2004,4e478763-9937-4d47-b7da-a0113f860b52,31,T0NE52U11002,5,ViewEvent,Viewed,DigitalResource,2022-09-02 18:35:41.976,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2005,4e478763-9937-4d47-b7da-a0113f860b52,31,T0NE52U11002,6,MediaEvent,Ended,VideoObject,2022-09-02 18:35:42.792,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2006,4e478763-9937-4d47-b7da-a0113f860b52,31,T0NE52U11002,7,MediaEvent,Started,VideoObject,2022-09-02 18:35:42.792,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2007,4e478763-9937-4d47-b7da-a0113f860b52,31,T0NE52U11002,8,MediaEvent,JumpedTo,VideoObject,2022-09-02 18:35:42.792,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2008,4e478763-9937-4d47-b7da-a0113f860b52,31,T0NE52U11002,9,ViewEvent,Viewed,DigitalResource,2022-09-02 18:35:51.319,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2009,4e478763-9937-4d47-b7da-a0113f860b52,31,T0NE52U11002,10,MediaEvent,Started,VideoObject,2022-09-02 18:36:06.540,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2010,4e478763-9937-4d47-b7da-a0113f860b52,31,T0NE52U11002,11,MediaEvent,Ended,VideoObject,2022-09-02 18:36:06.540,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2011,4e478763-9937-4d47-b7da-a0113f860b52,31,T0NE52U11002,12,MediaEvent,JumpedTo,VideoObject,2022-09-02 18:36:06.540,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2012,4e478763-9937-4d47-b7da-a0113f860b52,31,T0NE52U11002,13,ViewEvent,Viewed,DigitalResource,2022-09-02 18:36:08.887,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2013,4e478763-9937-4d47-b7da-a0113f860b52,31,T0NE52U11002,14,NavigationEvent,NavigatedTo,DigitalResource,2022-09-02 18:36:09.151,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2014,4e478763-9937-4d47-b7da-a0113f860b52,31,T0NE52U11002,15,ViewEvent,Viewed,DigitalResource,2022-09-02 18:36:09.278,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2015,4e478763-9937-4d47-b7da-a0113f860b52,31,T0NE52U11002,16,NavigationEvent,NavigatedTo,DigitalResource,2022-09-02 18:37:23.055,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2016,4e478763-9937-4d47-b7da-a0113f860b52,31,T0NE52U11002,17,ViewEvent,Viewed,DigitalResource,2022-09-02 18:37:23.262,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2017,4e478763-9937-4d47-b7da-a0113f860b52,34,T0NE52U11002,1,ViewEvent,Viewed,DigitalResource,2022-09-02 19:54:07.405,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2018,4e478763-9937-4d47-b7da-a0113f860b52,34,T0NE52U11002,2,NavigationEvent,NavigatedTo,DigitalResource,2022-09-02 19:54:18.576,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2019,4e478763-9937-4d47-b7da-a0113f860b52,34,T0NE52U11002,3,ViewEvent,Viewed,DigitalResource,2022-09-02 19:54:18.880,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2020,4e478763-9937-4d47-b7da-a0113f860b52,34,T0NE52U11002,4,NavigationEvent,NavigatedTo,DigitalResource,2022-09-02 19:54:30.581,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2021,4e478763-9937-4d47-b7da-a0113f860b52,34,T0NE52U11002,5,ViewEvent,Viewed,DigitalResource,2022-09-02 19:54:30.788,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2022,4e478763-9937-4d47-b7da-a0113f860b52,34,T0NE52U11002,6,MediaEvent,JumpedTo,VideoObject,2022-09-02 19:54:31.649,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2023,4e478763-9937-4d47-b7da-a0113f860b52,34,T0NE52U11002,7,MediaEvent,Restarted,VideoObject,2022-09-02 19:54:31.649,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2024,4e478763-9937-4d47-b7da-a0113f860b52,34,T0NE52U11002,8,MediaEvent,Ended,VideoObject,2022-09-02 19:54:31.649,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2025,4e478763-9937-4d47-b7da-a0113f860b52,34,T0NE52U11002,9,ViewEvent,Viewed,DigitalResource,2022-09-02 19:54:35.790,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2026,4e478763-9937-4d47-b7da-a0113f860b52,34,T0NE52U11002,10,MediaEvent,Restarted,VideoObject,2022-09-02 19:54:52.972,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2027,4e478763-9937-4d47-b7da-a0113f860b52,34,T0NE52U11002,11,MediaEvent,JumpedTo,VideoObject,2022-09-02 19:54:52.972,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2028,4e478763-9937-4d47-b7da-a0113f860b52,34,T0NE52U11002,12,MediaEvent,Ended,VideoObject,2022-09-02 19:54:52.972,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2029,4e478763-9937-4d47-b7da-a0113f860b52,34,T0NE52U11002,13,ViewEvent,Viewed,DigitalResource,2022-09-02 19:54:54.838,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2030,4e478763-9937-4d47-b7da-a0113f860b52,34,T0NE52U11002,14,NavigationEvent,NavigatedTo,DigitalResource,2022-09-02 19:54:55.107,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2031,4e478763-9937-4d47-b7da-a0113f860b52,34,T0NE52U11002,15,ViewEvent,Viewed,DigitalResource,2022-09-02 19:54:55.243,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2032,4e478763-9937-4d47-b7da-a0113f860b52,34,T0NE52U11002,16,NavigationEvent,NavigatedTo,DigitalResource,2022-09-02 19:55:00.102,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2033,4e478763-9937-4d47-b7da-a0113f860b52,34,T0NE52U11002,17,ViewEvent,Viewed,DigitalResource,2022-09-02 19:55:00.327,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1988,4e478763-9937-4d47-b7da-a0113f860b52,1,T0SE52U30001,1,ViewEvent,Viewed,DigitalResource,2022-09-07 20:32:28.139,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1989,4e478763-9937-4d47-b7da-a0113f860b52,1,T0SE52U30001,2,NavigationEvent,NavigatedTo,DigitalResource,2022-09-07 20:32:33.898,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1990,4e478763-9937-4d47-b7da-a0113f860b52,1,T0SE52U30001,3,MediaEvent,Started,VideoObject,2022-09-07 20:32:36.764,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1991,4e478763-9937-4d47-b7da-a0113f860b52,1,T0SE52U30001,4,MediaEvent,Ended,VideoObject,2022-09-07 20:32:36.764,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1992,4e478763-9937-4d47-b7da-a0113f860b52,1,T0SE52U30001,5,MediaEvent,Ended,VideoObject,2022-09-07 20:32:36.764,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1993,4e478763-9937-4d47-b7da-a0113f860b52,1,T0SE52U30001,6,MediaEvent,JumpedTo,VideoObject,2022-09-07 20:32:36.764,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2034,4e478763-9937-4d47-b7da-a0113f860b52,2,T0SE52U30002,1,ViewEvent,Viewed,DigitalResource,2022-09-07 20:33:08.462,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2035,4e478763-9937-4d47-b7da-a0113f860b52,2,T0SE52U30002,2,NavigationEvent,NavigatedTo,DigitalResource,2022-09-07 20:33:14.106,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2036,4e478763-9937-4d47-b7da-a0113f860b52,2,T0SE52U30002,3,MediaEvent,JumpedTo,VideoObject,2022-09-07 20:33:16.701,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2037,4e478763-9937-4d47-b7da-a0113f860b52,2,T0SE52U30002,4,MediaEvent,Started,VideoObject,2022-09-07 20:33:16.701,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2038,4e478763-9937-4d47-b7da-a0113f860b52,2,T0SE52U30002,5,MediaEvent,Ended,VideoObject,2022-09-07 20:33:16.701,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
2039,4e478763-9937-4d47-b7da-a0113f860b52,2,T0SE52U30002,6,MediaEvent,Ended,VideoObject,2022-09-07 20:33:16.701,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1928,4e478763-9937-4d47-b7da-a0113f860b52,4,T0SE52U30003,1,ViewEvent,Viewed,DigitalResource,2022-09-07 20:34:03.403,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1929,4e478763-9937-4d47-b7da-a0113f860b52,4,T0SE52U30003,2,NavigationEvent,NavigatedTo,DigitalResource,2022-09-07 20:34:09.006,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1930,4e478763-9937-4d47-b7da-a0113f860b52,4,T0SE52U30003,3,MediaEvent,Started,VideoObject,2022-09-07 20:34:09.995,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1931,4e478763-9937-4d47-b7da-a0113f860b52,4,T0SE52U30003,4,MediaEvent,Ended,VideoObject,2022-09-07 20:34:09.995,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1932,4e478763-9937-4d47-b7da-a0113f860b52,4,T0SE52U30003,5,MediaEvent,Ended,VideoObject,2022-09-07 20:34:09.995,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
1933,4e478763-9937-4d47-b7da-a0113f860b52,4,T0SE52U30003,6,MediaEvent,JumpedTo,VideoObject,2022-09-07 20:34:09.995,X,5,44,"11,55,44",11,11,11,11,11,11,11,11,11,11,11,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,999,18
